0.000,"Info","2021-04-23 03:38:05","Service 'E_ymaze_droso' : Execution start"
624.248,"Info","Arena",13,"Enter_Zone",1
624.314,"Info","Arena",13,"Exit_Zone",1
624.314,"Info","Arena",13,"Enter_Zone",4
624.414,"Info","Arena",13,"Exit_Zone",4
624.414,"Info","Arena",13,"Enter_Zone",1
624.516,"Info","Arena",13,"Exit_Zone",1
624.516,"Info","Arena",13,"Enter_Zone",4
624.548,"Info","Arena",13,"Exit_Zone",4
624.548,"Info","Arena",13,"Enter_Zone",1
624.648,"Info","Arena",13,"Exit_Zone",1
624.648,"Info","Arena",13,"Enter_Zone",4
624.683,"Info","Arena",13,"Exit_Zone",4
624.683,"Info","Arena",13,"Enter_Zone",1
624.714,"Info","Arena",13,"Exit_Zone",1
624.714,"Info","Arena",13,"Enter_Zone",4
624.748,"Info","Arena",13,"Exit_Zone",4
624.748,"Info","Arena",13,"Enter_Zone",1
624.814,"Info","Arena",13,"Exit_Zone",1
624.814,"Info","Arena",13,"Enter_Zone",4
624.881,"Info","Arena",8,"Exit_Zone",3
624.881,"Info","Arena",8,"Enter_Zone",4
624.948,"Info","Arena",8,"Exit_Zone",4
624.948,"Info","Arena",8,"Enter_Zone",3
624.948,"Info","Arena",13,"Exit_Zone",4
624.948,"Info","Arena",13,"Enter_Zone",1
624.981,"Info","Arena",8,"Exit_Zone",3
624.981,"Info","Arena",8,"Enter_Zone",4
624.981,"Info","Arena",13,"Exit_Zone",1
624.981,"Info","Arena",13,"Enter_Zone",4
625.016,"Info","Arena",8,"Exit_Zone",4
625.016,"Info","Arena",8,"Enter_Zone",3
625.048,"Info","Arena",8,"Exit_Zone",3
625.048,"Info","Arena",8,"Enter_Zone",4
625.048,"Info","Arena",13,"Exit_Zone",4
625.048,"Info","Arena",13,"Enter_Zone",1
625.281,"Info","Arena",13,"Exit_Zone",1
625.281,"Info","Arena",13,"Enter_Zone",4
625.314,"Info","Arena",13,"Exit_Zone",4
625.314,"Info","Arena",13,"Enter_Zone",1
625.481,"Info","Arena",13,"Exit_Zone",1
625.481,"Info","Arena",13,"Enter_Zone",4
625.614,"Info","Arena",13,"Exit_Zone",4
625.614,"Info","Arena",13,"Enter_Zone",1
625.648,"Info","Arena",13,"Exit_Zone",1
625.648,"Info","Arena",13,"Enter_Zone",4
626.516,"Info","Arena",13,"Exit_Zone",4
626.516,"Info","Arena",13,"Enter_Zone",1
626.547,"Info","Arena",13,"Exit_Zone",1
626.547,"Info","Arena",13,"Enter_Zone",4
626.814,"Info","Arena",13,"Exit_Zone",4
626.814,"Info","Arena",13,"Enter_Zone",1
626.849,"Info","Arena",13,"Exit_Zone",1
626.849,"Info","Arena",13,"Enter_Zone",4
627.682,"Info","Arena",13,"Exit_Zone",4
627.682,"Info","Arena",13,"Enter_Zone",1
627.714,"Info","Arena",13,"Exit_Zone",1
627.714,"Info","Arena",13,"Enter_Zone",4
628.214,"Info","Arena",13,"Exit_Zone",4
628.214,"Info","Arena",13,"Enter_Zone",1
628.247,"Info","Arena",13,"Exit_Zone",1
628.247,"Info","Arena",13,"Enter_Zone",4
628.414,"Info","Arena",13,"Exit_Zone",4
